Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;Grupo;personas
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;C;7
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;A;137
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;B;258
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;C;174
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;D;29
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;A;224
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;B;558
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;C;404
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;D;46
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;(en blanco);7
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;A;597
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;B;1249
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;C;704
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;D;57
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;A;115
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;B;276
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;C;101
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;D;10
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;A;466
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;B;492
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;C;78
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;D;7
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;A;18
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;B;51
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;C;28
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;D;5
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;A;155
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;B;347
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;C;224
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;D;31
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;A;7
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;B;42
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;C;69
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;D;18
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;A;99
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;B;312
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;C;258
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;D;33
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;A;456
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;B;1430
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;C;1171
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;D;92
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;(en blanco);5
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;A;148
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;B;372
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;C;275
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;D;34
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;A;22
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;B;58
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;C;79
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;D;4
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;A;509
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;B;1227
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;C;907
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;D;94
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;A;5
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;B;15
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;C;29
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;A;124
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;B;215
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;C;133
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;D;13
1;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;1-VILLAS DEL NOGAL;0;0;A;4
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;A;14
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;B;26
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;C;27
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;D;11
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;A;673
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;B;1918
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;C;1317
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;D;128
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;A;126
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;B;270
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;C;93
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;D;3
2;0;SIN CORREGIMIENTO;8;EL ROSAL COLORADOS;2-EL ROSAL COLORADOS;0;0;B;2
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;A;174
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;B;370
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;C;256
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;D;33
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;A;334
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;B;415
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;C;154
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;D;13
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;A;587
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;B;1075
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;C;704
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;D;78
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;A;147
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;B;463
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;C;363
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;D;54
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;A;277
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;B;348
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;C;145
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;D;8
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;A;18
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;B;38
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;C;22
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;D;1
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;A;25
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;B;125
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;C;108
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;D;18
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;A;85
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;B;287
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;C;217
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;D;20
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;A;348
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;B;904
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;C;708
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;D;57
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;A;254
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;B;481
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;C;325
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;D;41
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;A;396
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;B;515
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;C;156
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;D;13
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;A;3
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;B;7
2;0;SIN CORREGIMIENTO;58;13 DE JUNIO;2-13 DE JUNIO;0;0;B;5
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;A;52
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;B;147
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;C;29
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;D;1
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;A;193
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;B;728
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;C;640
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;D;62
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;A;8
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;B;50
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;C;81
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;D;21
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;A;225
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;B;655
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;C;451
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;D;40
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;A;232
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;B;676
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;C;480
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;D;34
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;A;169
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;B;396
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;C;240
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;D;22
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;A;1342
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;B;2639
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;C;1315
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;D;84
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;A;93
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;B;178
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;C;124
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;D;9
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;A;552
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;B;1040
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;C;546
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;D;35
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;A;105
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;B;150
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;C;102
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;D;4
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;A;166
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;B;627
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;C;471
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;D;39
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;A;713
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;B;1738
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;C;1133
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;D;87
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;A;26
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;B;67
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;C;51
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;D;3
2;0;SIN CORREGIMIENTO;75;SAN RAFAEL;2-SAN RAFAEL;0;0;B;4
2;0;SIN CORREGIMIENTO;75;SAN RAFAEL;2-SAN RAFAEL;0;0;C;1
2;0;SIN CORREGIMIENTO;76;CHAPINERO;2-CHAPINERO;0;0;B;2
2;0;SIN CORREGIMIENTO;76;CHAPINERO;2-CHAPINERO;0;0;C;3
2;0;SIN CORREGIMIENTO;87;DON BOSCO;2-DON BOSCO;0;0;C;2
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;A;29
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;B;86
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;C;64
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;D;13
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;A;5
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;B;3
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;A;17
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;B;7
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;C;6
2;0;SIN CORREGIMIENTO;113;PUERTO RICO;2-PUERTO RICO;0;0;C;2
2;0;SIN CORREGIMIENTO;116;MIRAFLORES;2-MIRAFLORES;0;0;A;4
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;A;2
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;B;5
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;C;4
2;0;SIN CORREGIMIENTO;179;COLOMBIA;2-COLOMBIA;0;0;B;2
2;0;SIN CORREGIMIENTO;179;COLOMBIA;2-COLOMBIA;0;0;C;1
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;A;12
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;A;8
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;B;44
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;C;26
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;D;2
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;A;28
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;B;140
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;C;200
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;D;53
3;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;3-MIRADOR DE LA UIS;0;0;A;2
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;A;20
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;B;5
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;C;4
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;A;27
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;B;205
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;C;310
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;D;44
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;A;248
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;B;784
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;C;971
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;D;101
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;A;114
